video_id,idx,start,end,text
8N0IZZpF8ts,922,00:16:37.860,00:16:37.870,are supposed to divide and to divide a
8N0IZZpF8ts,923,00:16:37.870,00:16:40.290,are supposed to divide and to divide a cell needs to have mitosis so just
8N0IZZpF8ts,924,00:16:40.290,00:16:40.300,cell needs to have mitosis so just
8N0IZZpF8ts,925,00:16:40.300,00:16:42.990,cell needs to have mitosis so just interpret mitosis in the epidermis with
8N0IZZpF8ts,926,00:16:42.990,00:16:43.000,interpret mitosis in the epidermis with
8N0IZZpF8ts,927,00:16:43.000,00:16:45.090,interpret mitosis in the epidermis with caution certainly if you start seeing a
8N0IZZpF8ts,928,00:16:45.090,00:16:45.100,caution certainly if you start seeing a
8N0IZZpF8ts,929,00:16:45.100,00:16:47.370,caution certainly if you start seeing a lot of them think about melanoma but
8N0IZZpF8ts,930,00:16:47.370,00:16:47.380,lot of them think about melanoma but
8N0IZZpF8ts,931,00:16:47.380,00:16:49.560,lot of them think about melanoma but don't let that be your sole feature that
8N0IZZpF8ts,932,00:16:49.560,00:16:49.570,don't let that be your sole feature that
8N0IZZpF8ts,933,00:16:49.570,00:16:51.000,don't let that be your sole feature that mean these very well may be in
8N0IZZpF8ts,934,00:16:51.000,00:16:51.010,mean these very well may be in
8N0IZZpF8ts,935,00:16:51.010,00:16:52.770,mean these very well may be in melanocytes but it's oftentimes
8N0IZZpF8ts,936,00:16:52.770,00:16:52.780,melanocytes but it's oftentimes
8N0IZZpF8ts,937,00:16:52.780,00:16:55.860,melanocytes but it's oftentimes difficult to tell for sure okay so if
8N0IZZpF8ts,938,00:16:55.860,00:16:55.870,difficult to tell for sure okay so if
8N0IZZpF8ts,939,00:16:55.870,00:16:57.390,difficult to tell for sure okay so if that's the only thing we're going you is
8N0IZZpF8ts,940,00:16:57.390,00:16:57.400,that's the only thing we're going you is
8N0IZZpF8ts,941,00:16:57.400,00:16:58.980,that's the only thing we're going you is that you've seen in mitosis in the
8N0IZZpF8ts,942,00:16:58.980,00:16:58.990,that you've seen in mitosis in the
8N0IZZpF8ts,943,00:16:58.990,00:17:00.600,that you've seen in mitosis in the epidermis and otherwise the lesion looks
8N0IZZpF8ts,944,00:17:00.600,00:17:00.610,epidermis and otherwise the lesion looks
8N0IZZpF8ts,945,00:17:00.610,00:17:02.640,epidermis and otherwise the lesion looks like a nevis stop and make sure that
8N0IZZpF8ts,946,00:17:02.640,00:17:02.650,like a nevis stop and make sure that
8N0IZZpF8ts,947,00:17:02.650,00:17:05.340,like a nevis stop and make sure that that's really in a melanocytes and and
8N0IZZpF8ts,948,00:17:05.340,00:17:05.350,that's really in a melanocytes and and
8N0IZZpF8ts,949,00:17:05.350,00:17:07.440,that's really in a melanocytes and and look at the other features but that by
8N0IZZpF8ts,950,00:17:07.440,00:17:07.450,look at the other features but that by
8N0IZZpF8ts,951,00:17:07.450,00:17:09.720,look at the other features but that by itself would not worry me too much in
8N0IZZpF8ts,952,00:17:09.720,00:17:09.730,itself would not worry me too much in
8N0IZZpF8ts,953,00:17:09.730,00:17:10.980,itself would not worry me too much in this case though obviously we have a
8N0IZZpF8ts,954,00:17:10.980,00:17:10.990,this case though obviously we have a
8N0IZZpF8ts,955,00:17:10.990,00:17:12.450,this case though obviously we have a tibia we have Patchett widespread
8N0IZZpF8ts,956,00:17:12.450,00:17:12.460,tibia we have Patchett widespread
8N0IZZpF8ts,957,00:17:12.460,00:17:14.340,tibia we have Patchett widespread asymmetry all of these other bad things
8N0IZZpF8ts,958,00:17:14.340,00:17:14.350,asymmetry all of these other bad things
8N0IZZpF8ts,959,00:17:14.350,00:17:17.250,asymmetry all of these other bad things and this is clearly a melanoma but when
8N0IZZpF8ts,960,00:17:17.250,00:17:17.260,and this is clearly a melanoma but when
8N0IZZpF8ts,961,00:17:17.260,00:17:19.590,and this is clearly a melanoma but when we're when we're counting mitosis for
8N0IZZpF8ts,962,00:17:19.590,00:17:19.600,we're when we're counting mitosis for
8N0IZZpF8ts,963,00:17:19.600,00:17:22.380,we're when we're counting mitosis for prognostic staging of melanomas we do
8N0IZZpF8ts,964,00:17:22.380,00:17:22.390,prognostic staging of melanomas we do
8N0IZZpF8ts,965,00:17:22.390,00:17:24.930,prognostic staging of melanomas we do not count them all the mitosis that are
8N0IZZpF8ts,966,00:17:24.930,00:17:24.940,not count them all the mitosis that are
8N0IZZpF8ts,967,00:17:24.940,00:17:26.850,not count them all the mitosis that are in the insight to component in the
8N0IZZpF8ts,968,00:17:26.850,00:17:26.860,in the insight to component in the
8N0IZZpF8ts,969,00:17:26.860,00:17:29.100,in the insight to component in the epidermis we only count the mitosis that
8N0IZZpF8ts,970,00:17:29.100,00:17:29.110,epidermis we only count the mitosis that
8N0IZZpF8ts,971,00:17:29.110,00:17:31.890,epidermis we only count the mitosis that are in dermal invasive melanocytes okay
8N0IZZpF8ts,972,00:17:31.890,00:17:31.900,are in dermal invasive melanocytes okay
8N0IZZpF8ts,973,00:17:31.900,00:17:33.630,are in dermal invasive melanocytes okay and we'll talk more about that in a
8N0IZZpF8ts,974,00:17:33.630,00:17:33.640,and we'll talk more about that in a
8N0IZZpF8ts,975,00:17:33.640,00:17:36.810,and we'll talk more about that in a minute so anyway this is an example of a
8N0IZZpF8ts,976,00:17:36.810,00:17:36.820,minute so anyway this is an example of a
8N0IZZpF8ts,977,00:17:36.820,00:17:39.270,minute so anyway this is an example of a melanoma that shows marked cytologic
8N0IZZpF8ts,978,00:17:39.270,00:17:39.280,melanoma that shows marked cytologic
8N0IZZpF8ts,979,00:17:39.280,00:17:42.060,melanoma that shows marked cytologic atypia a unbelievable amount of patch
8N0IZZpF8ts,980,00:17:42.060,00:17:42.070,atypia a unbelievable amount of patch
8N0IZZpF8ts,981,00:17:42.070,00:17:44.880,atypia a unbelievable amount of patch joint spread and asymmetry all of which
8N0IZZpF8ts,982,00:17:44.880,00:17:44.890,joint spread and asymmetry all of which
8N0IZZpF8ts,983,00:17:44.890,00:17:47.010,joint spread and asymmetry all of which are features of melanoma I would
8N0IZZpF8ts,984,00:17:47.010,00:17:47.020,are features of melanoma I would
8N0IZZpF8ts,985,00:17:47.020,00:17:47.769,are features of melanoma I would classified
8N0IZZpF8ts,986,00:17:47.769,00:17:47.779,classified
8N0IZZpF8ts,987,00:17:47.779,00:17:49.889,classified probably as a superficial spreading
8N0IZZpF8ts,988,00:17:49.889,00:17:49.899,probably as a superficial spreading
8N0IZZpF8ts,989,00:17:49.899,00:17:52.749,probably as a superficial spreading melanoma so there historically are four
8N0IZZpF8ts,990,00:17:52.749,00:17:52.759,melanoma so there historically are four
8N0IZZpF8ts,991,00:17:52.759,00:17:54.909,melanoma so there historically are four major subtypes of melanoma superficial
8N0IZZpF8ts,992,00:17:54.909,00:17:54.919,major subtypes of melanoma superficial
8N0IZZpF8ts,993,00:17:54.919,00:17:57.940,major subtypes of melanoma superficial spreading acryl indigenous lent ago
8N0IZZpF8ts,994,00:17:57.940,00:17:57.950,spreading acryl indigenous lent ago
8N0IZZpF8ts,995,00:17:57.950,00:18:01.779,spreading acryl indigenous lent ago malignant nodular and now in modern
8N0IZZpF8ts,996,00:18:01.779,00:18:01.789,malignant nodular and now in modern
8N0IZZpF8ts,997,00:18:01.789,00:18:03.549,malignant nodular and now in modern times we've accepted a variety of
8N0IZZpF8ts,998,00:18:03.549,00:18:03.559,times we've accepted a variety of
8N0IZZpF8ts,999,00:18:03.559,00:18:05.919,times we've accepted a variety of additional patterns or subtypes that we
8N0IZZpF8ts,1000,00:18:05.919,00:18:05.929,additional patterns or subtypes that we
8N0IZZpF8ts,1001,00:18:05.929,00:18:07.450,additional patterns or subtypes that we see but those are the four classic
8N0IZZpF8ts,1002,00:18:07.450,00:18:07.460,see but those are the four classic
8N0IZZpF8ts,1003,00:18:07.460,00:18:10.389,see but those are the four classic patterns those are useful because they
8N0IZZpF8ts,1004,00:18:10.389,00:18:10.399,patterns those are useful because they
8N0IZZpF8ts,1005,00:18:10.399,00:18:12.099,patterns those are useful because they all show different features they have
8N0IZZpF8ts,1006,00:18:12.099,00:18:12.109,all show different features they have
8N0IZZpF8ts,1007,00:18:12.109,00:18:14.080,all show different features they have different clinical features they often
8N0IZZpF8ts,1008,00:18:14.080,00:18:14.090,different clinical features they often
8N0IZZpF8ts,1009,00:18:14.090,00:18:15.310,different clinical features they often have different molecular features
8N0IZZpF8ts,1010,00:18:15.310,00:18:15.320,have different molecular features
8N0IZZpF8ts,1011,00:18:15.320,00:18:18.369,have different molecular features underneath them but the individual
8N0IZZpF8ts,1012,00:18:18.369,00:18:18.379,underneath them but the individual
8N0IZZpF8ts,1013,00:18:18.379,00:18:20.169,underneath them but the individual subtype doesn't really impact the
8N0IZZpF8ts,1014,00:18:20.169,00:18:20.179,subtype doesn't really impact the
8N0IZZpF8ts,1015,00:18:20.179,00:18:22.119,subtype doesn't really impact the prognosis of the melanoma the most
8N0IZZpF8ts,1016,00:18:22.119,00:18:22.129,prognosis of the melanoma the most
8N0IZZpF8ts,1017,00:18:22.129,00:18:23.919,prognosis of the melanoma the most important prognostic factor for melanoma
8N0IZZpF8ts,1018,00:18:23.919,00:18:23.929,important prognostic factor for melanoma
8N0IZZpF8ts,1019,00:18:23.929,00:18:26.529,important prognostic factor for melanoma is if it's invasive and how deep the
8N0IZZpF8ts,1020,00:18:26.529,00:18:26.539,is if it's invasive and how deep the
8N0IZZpF8ts,1021,00:18:26.539,00:18:28.539,is if it's invasive and how deep the invasion goes the breslow depth or
8N0IZZpF8ts,1022,00:18:28.539,00:18:28.549,invasion goes the breslow depth or
8N0IZZpF8ts,1023,00:18:28.549,00:18:30.700,invasion goes the breslow depth or breslow thickness of the tumor okay
8N0IZZpF8ts,1024,00:18:30.700,00:18:30.710,breslow thickness of the tumor okay
8N0IZZpF8ts,1025,00:18:30.710,00:18:33.070,breslow thickness of the tumor okay which is the measurement in invasive
8N0IZZpF8ts,1026,00:18:33.070,00:18:33.080,which is the measurement in invasive
8N0IZZpF8ts,1027,00:18:33.080,00:18:34.749,which is the measurement in invasive melanomas that's the most important
8N0IZZpF8ts,1028,00:18:34.749,00:18:34.759,melanomas that's the most important
8N0IZZpF8ts,1029,00:18:34.759,00:18:36.269,melanomas that's the most important prognostic factor for melanoma
8N0IZZpF8ts,1030,00:18:36.269,00:18:36.279,prognostic factor for melanoma
8N0IZZpF8ts,1031,00:18:36.279,00:18:38.769,prognostic factor for melanoma regardless of what type of melanoma it
8N0IZZpF8ts,1032,00:18:38.769,00:18:38.779,regardless of what type of melanoma it
8N0IZZpF8ts,1033,00:18:38.779,00:18:41.529,regardless of what type of melanoma it is but most of the subtyping is done
8N0IZZpF8ts,1034,00:18:41.529,00:18:41.539,is but most of the subtyping is done
8N0IZZpF8ts,1035,00:18:41.539,00:18:43.149,is but most of the subtyping is done kind of for historical reasons I know
8N0IZZpF8ts,1036,00:18:43.149,00:18:43.159,kind of for historical reasons I know
8N0IZZpF8ts,1037,00:18:43.159,00:18:45.159,kind of for historical reasons I know plenty of dermatologists that do not
8N0IZZpF8ts,1038,00:18:45.159,00:18:45.169,plenty of dermatologists that do not
8N0IZZpF8ts,1039,00:18:45.169,00:18:48.159,plenty of dermatologists that do not usually provide a subtype I still tend
8N0IZZpF8ts,1040,00:18:48.159,00:18:48.169,usually provide a subtype I still tend
8N0IZZpF8ts,1041,00:18:48.169,00:18:49.629,usually provide a subtype I still tend to because the dermatologists and
8N0IZZpF8ts,1042,00:18:49.629,00:18:49.639,to because the dermatologists and
8N0IZZpF8ts,1043,00:18:49.639,00:18:51.249,to because the dermatologists and surgeons that I work with are still
8N0IZZpF8ts,1044,00:18:51.249,00:18:51.259,surgeons that I work with are still
8N0IZZpF8ts,1045,00:18:51.259,00:18:52.989,surgeons that I work with are still interested to know if it's a superficial
8N0IZZpF8ts,1046,00:18:52.989,00:18:52.999,interested to know if it's a superficial
8N0IZZpF8ts,1047,00:18:52.999,00:18:55.089,interested to know if it's a superficial spreading or linked to go malignant or a
8N0IZZpF8ts,1048,00:18:55.089,00:18:55.099,spreading or linked to go malignant or a
8N0IZZpF8ts,1049,00:18:55.099,00:18:57.459,spreading or linked to go malignant or a crawl into genus or or whatever so I
8N0IZZpF8ts,1050,00:18:57.459,00:18:57.469,crawl into genus or or whatever so I
8N0IZZpF8ts,1051,00:18:57.469,00:18:59.589,crawl into genus or or whatever so I usually will put those when I can when
8N0IZZpF8ts,1052,00:18:59.589,00:18:59.599,usually will put those when I can when
8N0IZZpF8ts,1053,00:18:59.599,00:19:01.239,usually will put those when I can when I'm not sure of what subtype that I just
8N0IZZpF8ts,1054,00:19:01.239,00:19:01.249,I'm not sure of what subtype that I just
8N0IZZpF8ts,1055,00:19:01.249,00:19:03.159,I'm not sure of what subtype that I just say unclassified and that's just my
8N0IZZpF8ts,1056,00:19:03.159,00:19:03.169,say unclassified and that's just my
8N0IZZpF8ts,1057,00:19:03.169,00:19:04.769,say unclassified and that's just my personal approach to how I handle
8N0IZZpF8ts,1058,00:19:04.769,00:19:04.779,personal approach to how I handle
8N0IZZpF8ts,1059,00:19:04.779,00:19:08.259,personal approach to how I handle melanoma diagnosis in my practice this
8N0IZZpF8ts,1060,00:19:08.259,00:19:08.269,melanoma diagnosis in my practice this
8N0IZZpF8ts,1061,00:19:08.269,00:19:10.989,melanoma diagnosis in my practice this is actually an acro lentigines melanoma
8N0IZZpF8ts,1062,00:19:10.989,00:19:10.999,is actually an acro lentigines melanoma
8N0IZZpF8ts,1063,00:19:10.999,00:19:13.930,is actually an acro lentigines melanoma and it is on acryl skin as you can see
8N0IZZpF8ts,1064,00:19:13.930,00:19:13.940,and it is on acryl skin as you can see
8N0IZZpF8ts,1065,00:19:13.940,00:19:17.979,and it is on acryl skin as you can see and this melanoma on acryl skin shows
8N0IZZpF8ts,1066,00:19:17.979,00:19:17.989,and this melanoma on acryl skin shows
8N0IZZpF8ts,1067,00:19:17.989,00:19:20.019,and this melanoma on acryl skin shows again a dramatic amount of Paget I'd
8N0IZZpF8ts,1068,00:19:20.019,00:19:20.029,again a dramatic amount of Paget I'd
8N0IZZpF8ts,1069,00:19:20.029,00:19:25.560,again a dramatic amount of Paget I'd spread okay lots of single melanocytes
8N0IZZpF8ts,1070,00:19:25.560,00:19:25.570,spread okay lots of single melanocytes
8N0IZZpF8ts,1071,00:19:25.570,00:19:28.149,spread okay lots of single melanocytes that are atypical and have kind of a
8N0IZZpF8ts,1072,00:19:28.149,00:19:28.159,that are atypical and have kind of a
8N0IZZpF8ts,1073,00:19:28.159,00:19:29.469,that are atypical and have kind of a grayish pink cytoplasm and they're
8N0IZZpF8ts,1074,00:19:29.469,00:19:29.479,grayish pink cytoplasm and they're
8N0IZZpF8ts,1075,00:19:29.479,00:19:31.149,grayish pink cytoplasm and they're spreading all the way up scattering all
8N0IZZpF8ts,1076,00:19:31.149,00:19:31.159,spreading all the way up scattering all
8N0IZZpF8ts,1077,00:19:31.159,00:19:34.509,spreading all the way up scattering all the way up into the even all the way up
8N0IZZpF8ts,1078,00:19:34.509,00:19:34.519,the way up into the even all the way up
8N0IZZpF8ts,1079,00:19:34.519,00:19:36.099,the way up into the even all the way up to the granule layer and into the
8N0IZZpF8ts,1080,00:19:36.099,00:19:36.109,to the granule layer and into the
8N0IZZpF8ts,1081,00:19:36.109,00:19:37.719,to the granule layer and into the corneal layer where they then die and
8N0IZZpF8ts,1082,00:19:37.719,00:19:37.729,corneal layer where they then die and
8N0IZZpF8ts,1083,00:19:37.729,00:19:39.969,corneal layer where they then die and get kind of trapped in the dead keratin
8N0IZZpF8ts,1084,00:19:39.969,00:19:39.979,get kind of trapped in the dead keratin
8N0IZZpF8ts,1085,00:19:39.979,00:19:41.560,get kind of trapped in the dead keratin and you can see that there are also some
8N0IZZpF8ts,1086,00:19:41.560,00:19:41.570,and you can see that there are also some
8N0IZZpF8ts,1087,00:19:41.570,00:19:43.450,and you can see that there are also some nests that are Paget I'd whole nests
8N0IZZpF8ts,1088,00:19:43.450,00:19:43.460,nests that are Paget I'd whole nests
8N0IZZpF8ts,1089,00:19:43.460,00:19:45.219,nests that are Paget I'd whole nests that are breaking free from the basal
8N0IZZpF8ts,1090,00:19:45.219,00:19:45.229,that are breaking free from the basal
